,YEAR,MO,DY,HR,WS50M,ALLSKY_SFC_SW_DWN,T2M,Season,Load,Price
6635,2023,3,5,11,2.32,567.21,11.68,Spring,1488,0.2
6636,2023,3,5,12,2.84,572.66,12.09,Spring,1360,0.2
6637,2023,3,5,13,3.37,506.41,12.0,Spring,1367,0.2
6638,2023,3,5,14,3.74,271.21,11.51,Spring,1363,0.2
6639,2023,3,5,15,3.95,156.07,10.48,Spring,1358,0.15
6640,2023,3,5,16,4.18,91.82,7.45,Spring,1363,0.15
6641,2023,3,5,17,4.11,8.1,4.6,Spring,1262,0.15
6642,2023,3,5,18,3.68,0.0,3.78,Spring,1360,0.2
6643,2023,3,5,19,2.98,0.0,3.55,Spring,1365,0.2
6644,2023,3,5,20,2.18,0.0,3.62,Spring,1270,0.2
6645,2023,3,5,21,1.39,0.0,3.71,Spring,1168,0.15
6646,2023,3,5,22,0.69,0.0,3.87,Spring,1134,0.15
6647,2023,3,5,23,0.24,0.0,3.62,Spring,1048,0.05
6648,2023,3,6,0,0.95,0.0,2.94,Spring,851,0.05
6649,2023,3,6,1,1.79,0.0,2.12,Spring,901,0.05
6650,2023,3,6,2,2.59,0.0,1.2,Spring,895,0.05
6651,2023,3,6,3,3.26,0.0,0.45,Spring,868,0.05
6652,2023,3,6,4,3.79,0.0,-0.17,Spring,884,0.05
6653,2023,3,6,5,4.27,0.0,-0.6,Spring,884,0.05
6654,2023,3,6,6,4.72,35.12,0.43,Spring,952,0.05
6655,2023,3,6,7,4.54,168.17,3.13,Spring,1065,0.15
6656,2023,3,6,8,3.91,348.7,5.08,Spring,1256,0.15
6657,2023,3,6,9,4.85,521.84,7.98,Spring,1348,0.15
6658,2023,3,6,10,6.07,623.17,9.96,Spring,1367,0.2
6659,2023,3,6,11,6.5,721.66,10.97,Spring,1488,0.2
6660,2023,3,6,12,6.65,675.23,11.56,Spring,1360,0.2
6661,2023,3,6,13,6.6,607.06,11.75,Spring,1367,0.2
6662,2023,3,6,14,6.39,487.46,11.58,Spring,1363,0.2
6663,2023,3,6,15,5.68,279.93,10.75,Spring,1358,0.15
6664,2023,3,6,16,5.07,97.35,7.98,Spring,1363,0.15
6665,2023,3,6,17,5.0,9.55,5.29,Spring,1262,0.15
6666,2023,3,6,18,5.37,0.0,4.45,Spring,1360,0.2
6667,2023,3,6,19,6.12,0.0,3.63,Spring,1365,0.2
6668,2023,3,6,20,6.77,0.0,3.28,Spring,1270,0.2
6669,2023,3,6,21,7.19,0.0,3.05,Spring,1168,0.15
6670,2023,3,6,22,7.71,0.0,2.6,Spring,1134,0.15
6671,2023,3,6,23,8.29,0.0,2.41,Spring,1048,0.05
6672,2023,3,7,0,8.7,0.0,2.61,Spring,851,0.05
6673,2023,3,7,1,8.97,0.0,2.67,Spring,901,0.05
6674,2023,3,7,2,8.46,0.0,2.17,Spring,895,0.05
6675,2023,3,7,3,8.15,0.0,2.28,Spring,868,0.05
6676,2023,3,7,4,7.81,0.0,1.94,Spring,884,0.05
6677,2023,3,7,5,7.37,0.0,1.54,Spring,884,0.05
6678,2023,3,7,6,6.99,30.15,2.93,Spring,952,0.05
6679,2023,3,7,7,5.94,94.79,5.62,Spring,1065,0.15
6680,2023,3,7,8,5.98,188.94,7.8,Spring,1256,0.15
6681,2023,3,7,9,6.62,281.73,10.14,Spring,1348,0.15
6682,2023,3,7,10,6.52,413.17,12.01,Spring,1367,0.2
6683,2023,3,7,11,6.47,504.55,13.33,Spring,1488,0.2
6684,2023,3,7,12,6.72,571.62,14.05,Spring,1360,0.2
6685,2023,3,7,13,7.17,557.95,14.22,Spring,1367,0.2
6686,2023,3,7,14,7.59,456.09,13.77,Spring,1363,0.2
6687,2023,3,7,15,7.51,167.92,12.54,Spring,1358,0.15
6688,2023,3,7,16,6.99,113.4,9.85,Spring,1363,0.15
6689,2023,3,7,17,6.79,9.98,6.52,Spring,1262,0.15
6690,2023,3,7,18,6.58,0.0,5.02,Spring,1360,0.2
6691,2023,3,7,19,6.3,0.0,4.56,Spring,1365,0.2
6692,2023,3,7,20,5.79,0.0,4.37,Spring,1270,0.2
6693,2023,3,7,21,5.12,0.0,4.48,Spring,1168,0.15
6694,2023,3,7,22,4.7,0.0,4.29,Spring,1134,0.15
6695,2023,3,7,23,4.96,0.0,4.05,Spring,1048,0.05
6696,2023,3,8,0,5.55,0.0,3.94,Spring,851,0.05
6697,2023,3,8,1,5.87,0.0,3.95,Spring,901,0.05
6698,2023,3,8,2,5.7,0.0,3.81,Spring,895,0.05
6699,2023,3,8,3,5.61,0.0,3.55,Spring,868,0.05
6700,2023,3,8,4,5.62,0.0,3.23,Spring,884,0.05
6701,2023,3,8,5,5.59,0.0,3.15,Spring,884,0.05
6702,2023,3,8,6,5.5,32.53,3.39,Spring,952,0.05
6703,2023,3,8,7,5.57,109.62,4.26,Spring,1065,0.15
6704,2023,3,8,8,6.2,194.81,6.5,Spring,1256,0.15
6705,2023,3,8,9,7.33,229.38,10.04,Spring,1348,0.15
6706,2023,3,8,10,8.78,266.51,13.08,Spring,1367,0.2
6707,2023,3,8,11,9.51,341.98,14.41,Spring,1488,0.2
6708,2023,3,8,12,9.5,332.71,14.82,Spring,1360,0.2
6709,2023,3,8,13,9.01,238.66,14.69,Spring,1367,0.2
6710,2023,3,8,14,8.26,113.81,14.15,Spring,1363,0.2
6711,2023,3,8,15,6.52,91.91,13.48,Spring,1358,0.15
6712,2023,3,8,16,4.36,51.05,11.98,Spring,1363,0.15
6713,2023,3,8,17,3.82,8.33,10.28,Spring,1262,0.15
6714,2023,3,8,18,5.43,0.0,9.21,Spring,1360,0.2
6715,2023,3,8,19,6.94,0.0,8.19,Spring,1365,0.2
6716,2023,3,8,20,8.33,0.0,7.63,Spring,1270,0.2
6717,2023,3,8,21,9.94,0.0,7.79,Spring,1168,0.15
6718,2023,3,8,22,11.2,0.0,8.39,Spring,1134,0.15
6719,2023,3,8,23,11.71,0.0,8.5,Spring,1048,0.05
6720,2023,3,9,0,11.05,0.0,7.91,Spring,851,0.05
6721,2023,3,9,1,10.07,0.0,7.35,Spring,901,0.05
6722,2023,3,9,2,9.38,0.0,6.67,Spring,895,0.05
6723,2023,3,9,3,8.09,0.0,6.06,Spring,868,0.05
6724,2023,3,9,4,7.0,0.0,6.12,Spring,884,0.05
6725,2023,3,9,5,6.8,0.0,6.38,Spring,884,0.05
6726,2023,3,9,6,6.6,34.62,6.64,Spring,952,0.05
6727,2023,3,9,7,5.54,63.84,6.77,Spring,1065,0.15
6728,2023,3,9,8,4.73,123.79,7.0,Spring,1256,0.15
6729,2023,3,9,9,4.24,184.88,7.31,Spring,1348,0.15
6730,2023,3,9,10,4.07,221.89,7.74,Spring,1367,0.2
6731,2023,3,9,11,3.85,310.83,8.11,Spring,1488,0.2
6732,2023,3,9,12,3.65,330.6,8.84,Spring,1360,0.2
6733,2023,3,9,13,3.66,331.29,9.76,Spring,1367,0.2
6734,2023,3,9,14,3.69,292.39,10.13,Spring,1363,0.2
6735,2023,3,9,15,3.77,183.26,9.94,Spring,1358,0.15
6736,2023,3,9,16,3.57,79.65,8.59,Spring,1363,0.15
6737,2023,3,9,17,3.28,10.31,6.12,Spring,1262,0.15
6738,2023,3,9,18,2.74,0.0,5.45,Spring,1360,0.2
6739,2023,3,9,19,2.09,0.0,5.27,Spring,1365,0.2
6740,2023,3,9,20,1.75,0.0,5.06,Spring,1270,0.2
6741,2023,3,9,21,2.02,0.0,4.8,Spring,1168,0.15
6742,2023,3,9,22,2.76,0.0,4.34,Spring,1134,0.15
6743,2023,3,9,23,3.16,0.0,3.58,Spring,1048,0.05
6744,2023,3,10,0,3.35,0.0,3.08,Spring,851,0.05
6745,2023,3,10,1,3.75,0.0,2.86,Spring,901,0.05
6746,2023,3,10,2,4.37,0.0,2.72,Spring,895,0.05
6747,2023,3,10,3,4.93,0.0,2.65,Spring,868,0.05
6748,2023,3,10,4,5.24,0.0,2.69,Spring,884,0.05
6749,2023,3,10,5,5.35,0.0,2.75,Spring,884,0.05
6750,2023,3,10,6,5.33,37.34,2.87,Spring,952,0.05
6751,2023,3,10,7,5.22,149.83,3.48,Spring,1065,0.15
6752,2023,3,10,8,4.96,298.44,5.44,Spring,1256,0.15
6753,2023,3,10,9,5.14,471.7,8.61,Spring,1348,0.15
6754,2023,3,10,10,5.48,568.36,11.6,Spring,1367,0.2
6755,2023,3,10,11,6.46,652.2,14.51,Spring,1488,0.2
6756,2023,3,10,12,7.0,604.54,16.32,Spring,1360,0.2
6757,2023,3,10,13,7.2,547.32,16.94,Spring,1367,0.2
6758,2023,3,10,14,7.02,431.89,16.73,Spring,1363,0.2
6759,2023,3,10,15,6.05,265.38,15.72,Spring,1358,0.15
6760,2023,3,10,16,5.35,105.08,13.15,Spring,1363,0.15
6761,2023,3,10,17,5.01,11.16,10.58,Spring,1262,0.15
6762,2023,3,10,18,5.08,0.0,9.25,Spring,1360,0.2
6763,2023,3,10,19,5.69,0.0,8.01,Spring,1365,0.2
6764,2023,3,10,20,6.32,0.0,7.08,Spring,1270,0.2
6765,2023,3,10,21,6.74,0.0,6.7,Spring,1168,0.15
6766,2023,3,10,22,6.81,0.0,6.46,Spring,1134,0.15
6767,2023,3,10,23,6.86,0.0,6.36,Spring,1048,0.05
6768,2023,3,11,0,6.82,0.0,6.16,Spring,851,0.05
6769,2023,3,11,1,6.51,0.0,5.87,Spring,901,0.05
6770,2023,3,11,2,6.36,0.0,5.44,Spring,895,0.05
6771,2023,3,11,3,6.59,0.0,5.24,Spring,868,0.05
6772,2023,3,11,4,6.57,0.0,5.14,Spring,884,0.05
6773,2023,3,11,5,6.02,0.0,5.03,Spring,884,0.05
6774,2023,3,11,6,5.65,43.4,5.48,Spring,952,0.05
6775,2023,3,11,7,5.17,187.3,6.56,Spring,1065,0.15
6776,2023,3,11,8,4.6,356.4,7.97,Spring,1256,0.15
6777,2023,3,11,9,4.54,498.68,10.65,Spring,1348,0.15
6778,2023,3,11,10,4.51,613.95,12.86,Spring,1367,0.2
6779,2023,3,11,11,5.01,659.4,14.29,Spring,1488,0.2
6780,2023,3,11,12,5.43,622.42,15.01,Spring,1360,0.2
6781,2023,3,11,13,5.61,505.79,14.81,Spring,1367,0.2
6782,2023,3,11,14,5.3,330.85,13.56,Spring,1363,0.2
6783,2023,3,11,15,4.89,200.49,11.4,Spring,1358,0.15
6784,2023,3,11,16,4.25,83.38,9.03,Spring,1363,0.15
6785,2023,3,11,17,3.47,9.35,7.46,Spring,1262,0.15
6786,2023,3,11,18,2.78,0.0,6.87,Spring,1360,0.2
6787,2023,3,11,19,2.86,0.0,6.55,Spring,1365,0.2
6788,2023,3,11,20,3.55,0.0,6.21,Spring,1270,0.2
6789,2023,3,11,21,3.86,0.0,5.98,Spring,1168,0.15
6790,2023,3,11,22,3.98,0.0,5.82,Spring,1134,0.15
6791,2023,3,11,23,4.41,0.0,5.61,Spring,1048,0.05
6792,2023,3,12,0,4.6,0.0,5.4,Spring,851,0.05
6793,2023,3,12,1,4.54,0.0,5.15,Spring,901,0.05
6794,2023,3,12,2,4.39,0.0,5.12,Spring,895,0.05
6795,2023,3,12,3,4.23,0.0,5.26,Spring,868,0.05
6796,2023,3,12,4,4.13,0.0,5.29,Spring,884,0.05
6797,2023,3,12,5,3.67,0.0,5.33,Spring,884,0.05
6798,2023,3,12,6,3.67,18.46,5.44,Spring,952,0.05
6799,2023,3,12,7,4.83,33.32,5.45,Spring,1065,0.15
6800,2023,3,12,8,5.96,57.09,5.3,Spring,1256,0.15
6801,2023,3,12,9,7.6,43.57,5.1,Spring,1348,0.15
6802,2023,3,12,10,8.06,120.04,4.53,Spring,1367,0.2
6803,2023,3,12,11,8.43,207.6,5.12,Spring,1488,0.2
6804,2023,3,12,12,10.06,412.73,5.73,Spring,1360,0.2
6805,2023,3,12,13,10.72,405.65,5.43,Spring,1367,0.2
6806,2023,3,12,14,11.69,435.97,5.33,Spring,1363,0.2
6807,2023,3,12,15,12.47,344.62,5.37,Spring,1358,0.15
6808,2023,3,12,16,13.76,122.23,4.36,Spring,1363,0.15
6809,2023,3,12,17,14.79,14.32,2.35,Spring,1262,0.15
6810,2023,3,12,18,14.47,0.0,0.83,Spring,1360,0.2
6811,2023,3,12,19,13.99,0.0,0.11,Spring,1365,0.2
6812,2023,3,12,20,13.47,0.0,-0.38,Spring,1270,0.2
6813,2023,3,12,21,11.99,0.0,-1.05,Spring,1168,0.15
6814,2023,3,12,22,10.83,0.0,-1.69,Spring,1134,0.15
6815,2023,3,12,23,10.7,0.0,-2.1,Spring,1048,0.05
6816,2023,3,13,0,10.91,0.0,-2.34,Spring,851,0.05
6817,2023,3,13,1,10.75,0.0,-2.56,Spring,901,0.05
6818,2023,3,13,2,10.32,0.0,-2.77,Spring,895,0.05
6819,2023,3,13,3,9.89,0.0,-2.94,Spring,868,0.05
6820,2023,3,13,4,9.43,0.0,-3.08,Spring,884,0.05
6821,2023,3,13,5,8.73,0.0,-3.24,Spring,884,0.05
6822,2023,3,13,6,7.62,82.8,-1.63,Spring,952,0.05
6823,2023,3,13,7,7.32,285.77,0.11,Spring,1065,0.15
6824,2023,3,13,8,6.38,496.89,1.4,Spring,1256,0.15
6825,2023,3,13,9,5.83,683.89,2.7,Spring,1348,0.15
6826,2023,3,13,10,5.63,780.18,3.87,Spring,1367,0.2
6827,2023,3,13,11,5.44,814.35,4.73,Spring,1488,0.2
6828,2023,3,13,12,5.46,786.95,5.22,Spring,1360,0.2
6829,2023,3,13,13,5.65,705.08,5.37,Spring,1367,0.2
6830,2023,3,13,14,5.96,517.8,5.21,Spring,1363,0.2
6831,2023,3,13,15,6.2,332.53,4.72,Spring,1358,0.15
6832,2023,3,13,16,6.02,129.19,3.68,Spring,1363,0.15
6833,2023,3,13,17,5.6,15.13,2.17,Spring,1262,0.15
6834,2023,3,13,18,5.24,0.0,1.34,Spring,1360,0.2
6835,2023,3,13,19,5.76,0.0,1.26,Spring,1365,0.2
6836,2023,3,13,20,6.43,0.0,1.34,Spring,1270,0.2
6837,2023,3,13,21,7.09,0.0,1.48,Spring,1168,0.15
6838,2023,3,13,22,7.91,0.0,1.5,Spring,1134,0.15
6839,2023,3,13,23,8.27,0.0,1.4,Spring,1048,0.05
6840,2023,3,14,0,8.62,0.0,1.12,Spring,851,0.05
6841,2023,3,14,1,8.89,0.0,0.71,Spring,901,0.05
6842,2023,3,14,2,8.83,0.0,0.18,Spring,895,0.05
6843,2023,3,14,3,8.51,0.0,-0.11,Spring,868,0.05
6844,2023,3,14,4,8.46,0.0,-0.38,Spring,884,0.05
6845,2023,3,14,5,8.47,0.0,-0.24,Spring,884,0.05
6846,2023,3,14,6,8.26,65.73,0.67,Spring,952,0.05
6847,2023,3,14,7,7.6,236.97,2.48,Spring,1065,0.15
6848,2023,3,14,8,9.03,442.16,5.95,Spring,1256,0.15
6849,2023,3,14,9,9.58,502.06,8.52,Spring,1348,0.15
6850,2023,3,14,10,9.62,562.49,9.93,Spring,1367,0.2
6851,2023,3,14,11,9.76,696.03,10.36,Spring,1488,0.2
6852,2023,3,14,12,9.92,705.94,10.66,Spring,1360,0.2
6853,2023,3,14,13,10.14,663.41,11.19,Spring,1367,0.2
6854,2023,3,14,14,10.12,460.54,11.37,Spring,1363,0.2
6855,2023,3,14,15,9.49,300.8,10.88,Spring,1358,0.15
6856,2023,3,14,16,8.38,109.35,9.35,Spring,1363,0.15
6857,2023,3,14,17,8.0,18.93,6.11,Spring,1262,0.15
6858,2023,3,14,18,7.82,0.0,4.95,Spring,1360,0.2
6859,2023,3,14,19,7.82,0.0,4.24,Spring,1365,0.2
6860,2023,3,14,20,7.79,0.0,3.65,Spring,1270,0.2
6861,2023,3,14,21,7.74,0.0,3.16,Spring,1168,0.15
6862,2023,3,14,22,7.83,0.0,2.82,Spring,1134,0.15
6863,2023,3,14,23,8.07,0.0,2.57,Spring,1048,0.05
6864,2023,3,15,0,8.44,0.0,2.4,Spring,851,0.05
6865,2023,3,15,1,8.75,0.0,2.3,Spring,901,0.05
6866,2023,3,15,2,9.05,0.0,2.26,Spring,895,0.05
6867,2023,3,15,3,9.34,0.0,2.28,Spring,868,0.05
6868,2023,3,15,4,9.33,0.0,2.19,Spring,884,0.05
6869,2023,3,15,5,9.02,0.0,2.02,Spring,884,0.05
6870,2023,3,15,6,8.34,42.83,4.04,Spring,952,0.05
6871,2023,3,15,7,7.2,107.14,6.56,Spring,1065,0.15
6872,2023,3,15,8,8.74,139.68,9.38,Spring,1256,0.15
6873,2023,3,15,9,12.08,224.32,12.13,Spring,1348,0.15
6874,2023,3,15,10,12.67,161.34,13.02,Spring,1367,0.2
6875,2023,3,15,11,12.51,311.58,12.81,Spring,1488,0.2
6876,2023,3,15,12,11.43,256.13,11.79,Spring,1360,0.2
6877,2023,3,15,13,9.3,213.34,10.19,Spring,1367,0.2
6878,2023,3,15,14,7.57,185.02,9.26,Spring,1363,0.2
6879,2023,3,15,15,7.35,96.32,8.87,Spring,1358,0.15
6880,2023,3,15,16,7.73,58.52,7.85,Spring,1363,0.15
6881,2023,3,15,17,8.02,12.01,6.19,Spring,1262,0.15
6882,2023,3,15,18,8.0,0.0,4.96,Spring,1360,0.2
6883,2023,3,15,19,7.75,0.0,4.11,Spring,1365,0.2
6884,2023,3,15,20,7.52,0.0,3.43,Spring,1270,0.2
6885,2023,3,15,21,7.48,0.0,2.87,Spring,1168,0.15
6886,2023,3,15,22,7.76,0.0,2.55,Spring,1134,0.15
6887,2023,3,15,23,8.13,0.0,1.09,Spring,1048,0.05
6888,2023,3,16,0,8.13,0.0,-0.1,Spring,851,0.05
6889,2023,3,16,1,7.98,0.0,-1.06,Spring,901,0.05
6890,2023,3,16,2,7.69,0.0,-1.87,Spring,895,0.05
6891,2023,3,16,3,7.03,0.0,-2.48,Spring,868,0.05
6892,2023,3,16,4,6.2,0.0,-2.45,Spring,884,0.05
6893,2023,3,16,5,5.4,0.0,-2.8,Spring,884,0.05
6894,2023,3,16,6,4.32,95.01,-0.74,Spring,952,0.05
6895,2023,3,16,7,3.15,319.66,1.26,Spring,1065,0.15
6896,2023,3,16,8,5.83,495.88,4.39,Spring,1256,0.15
6897,2023,3,16,9,6.37,693.1,5.53,Spring,1348,0.15
6898,2023,3,16,10,6.53,799.87,6.39,Spring,1367,0.2
6899,2023,3,16,11,6.88,753.09,7.21,Spring,1488,0.2
6900,2023,3,16,12,7.38,604.2,7.65,Spring,1360,0.2
6901,2023,3,16,13,7.87,500.02,7.89,Spring,1367,0.2
6902,2023,3,16,14,7.79,353.98,7.61,Spring,1363,0.2
6903,2023,3,16,15,7.35,221.95,7.11,Spring,1358,0.15
6904,2023,3,16,16,6.8,107.16,5.85,Spring,1363,0.15
6905,2023,3,16,17,6.98,15.59,3.58,Spring,1262,0.15
6906,2023,3,16,18,7.19,0.0,2.76,Spring,1360,0.2
6907,2023,3,16,19,6.8,0.0,1.99,Spring,1365,0.2
6908,2023,3,16,20,6.45,0.0,1.19,Spring,1270,0.2
6909,2023,3,16,21,6.02,0.0,0.62,Spring,1168,0.15
6910,2023,3,16,22,5.53,0.0,0.35,Spring,1134,0.15
6911,2023,3,16,23,5.18,0.0,0.1,Spring,1048,0.05
6912,2023,3,17,0,5.07,0.0,-0.14,Spring,851,0.05
6913,2023,3,17,1,5.06,0.0,-0.45,Spring,901,0.05
6914,2023,3,17,2,5.13,0.0,-0.67,Spring,895,0.05
6915,2023,3,17,3,5.28,0.0,-0.81,Spring,868,0.05
6916,2023,3,17,4,5.41,0.0,-0.77,Spring,884,0.05
6917,2023,3,17,5,5.37,0.0,-0.71,Spring,884,0.05
6918,2023,3,17,6,4.81,72.16,0.47,Spring,952,0.05
6919,2023,3,17,7,3.87,221.19,1.55,Spring,1065,0.15
6920,2023,3,17,8,3.22,405.02,2.73,Spring,1256,0.15
6921,2023,3,17,9,3.72,528.22,4.52,Spring,1348,0.15
6922,2023,3,17,10,3.6,620.93,6.24,Spring,1367,0.2
6923,2023,3,17,11,2.72,656.18,7.29,Spring,1488,0.2
6924,2023,3,17,12,2.41,585.71,8.14,Spring,1360,0.2
6925,2023,3,17,13,2.55,440.77,8.65,Spring,1367,0.2
6926,2023,3,17,14,3.31,337.88,8.77,Spring,1363,0.2
6927,2023,3,17,15,4.33,189.79,8.59,Spring,1358,0.15
6928,2023,3,17,16,5.62,82.41,7.23,Spring,1363,0.15
6929,2023,3,17,17,6.24,15.04,5.54,Spring,1262,0.15
6930,2023,3,17,18,5.94,0.0,4.87,Spring,1360,0.2
6931,2023,3,17,19,5.59,0.0,4.35,Spring,1365,0.2
6932,2023,3,17,20,5.39,0.0,3.92,Spring,1270,0.2
6933,2023,3,17,21,5.0,0.0,3.61,Spring,1168,0.15
6934,2023,3,17,22,4.57,0.0,3.35,Spring,1134,0.15
6935,2023,3,17,23,4.5,0.0,3.14,Spring,1048,0.05
6936,2023,3,18,0,4.82,0.0,2.73,Spring,851,0.05
6937,2023,3,18,1,5.37,0.0,2.3,Spring,901,0.05
6938,2023,3,18,2,5.72,0.0,1.87,Spring,895,0.05
6939,2023,3,18,3,5.97,0.0,1.46,Spring,868,0.05
6940,2023,3,18,4,6.09,0.0,1.11,Spring,884,0.05
6941,2023,3,18,5,5.67,0.0,0.9,Spring,884,0.05
6942,2023,3,18,6,4.91,73.65,2.25,Spring,952,0.05
6943,2023,3,18,7,3.78,211.35,3.9,Spring,1065,0.15
6944,2023,3,18,8,4.03,347.8,6.7,Spring,1256,0.15
6945,2023,3,18,9,4.36,468.74,9.16,Spring,1348,0.15
6946,2023,3,18,10,4.73,599.03,10.25,Spring,1367,0.2
6947,2023,3,18,11,5.4,739.45,10.95,Spring,1488,0.2
6948,2023,3,18,12,6.11,743.84,11.34,Spring,1360,0.2
6949,2023,3,18,13,6.83,663.66,11.41,Spring,1367,0.2
6950,2023,3,18,14,7.54,311.2,11.23,Spring,1363,0.2
6951,2023,3,18,15,8.0,206.27,10.62,Spring,1358,0.15
6952,2023,3,18,16,7.95,153.69,9.15,Spring,1363,0.15
6953,2023,3,18,17,8.52,4.21,6.17,Spring,1262,0.15
6954,2023,3,18,18,8.65,0.0,4.9,Spring,1360,0.2
6955,2023,3,18,19,8.1,0.0,4.04,Spring,1365,0.2
6956,2023,3,18,20,7.36,0.0,3.05,Spring,1270,0.2
6957,2023,3,18,21,6.48,0.0,2.02,Spring,1168,0.15
6958,2023,3,18,22,5.53,0.0,1.07,Spring,1134,0.15
6959,2023,3,18,23,4.61,0.0,0.4,Spring,1048,0.05
6960,2023,3,19,0,3.87,0.0,0.05,Spring,851,0.05
6961,2023,3,19,1,3.41,0.0,-0.15,Spring,901,0.05
6962,2023,3,19,2,2.99,0.0,-0.24,Spring,895,0.05
6963,2023,3,19,3,2.38,0.0,-0.1,Spring,868,0.05
6964,2023,3,19,4,1.66,0.0,0.0,Spring,884,0.05
6965,2023,3,19,5,0.98,0.0,0.05,Spring,884,0.05
6966,2023,3,19,6,0.55,85.85,1.19,Spring,952,0.05
6967,2023,3,19,7,1.87,261.28,2.95,Spring,1065,0.15
6968,2023,3,19,8,2.98,425.95,5.26,Spring,1256,0.15
6969,2023,3,19,9,3.39,557.93,7.6,Spring,1348,0.15
6970,2023,3,19,10,3.38,636.48,9.52,Spring,1367,0.2
6971,2023,3,19,11,3.54,643.11,10.94,Spring,1488,0.2
6972,2023,3,19,12,3.84,600.58,11.52,Spring,1360,0.2
6973,2023,3,19,13,4.04,549.41,11.73,Spring,1367,0.2
6974,2023,3,19,14,3.76,429.0,11.55,Spring,1363,0.2
6975,2023,3,19,15,3.32,286.05,11.05,Spring,1358,0.15
6976,2023,3,19,16,3.34,119.92,9.59,Spring,1363,0.15
6977,2023,3,19,17,3.89,20.66,6.25,Spring,1262,0.15
6978,2023,3,19,18,4.0,0.0,4.68,Spring,1360,0.2
6979,2023,3,19,19,3.62,0.0,3.92,Spring,1365,0.2
6980,2023,3,19,20,2.73,0.0,3.74,Spring,1270,0.2
6981,2023,3,19,21,1.76,0.0,3.76,Spring,1168,0.15
6982,2023,3,19,22,1.21,0.0,3.66,Spring,1134,0.15
6983,2023,3,19,23,0.67,0.0,3.36,Spring,1048,0.05
6984,2023,3,20,0,0.77,0.0,3.14,Spring,851,0.05
6985,2023,3,20,1,1.34,0.0,2.7,Spring,901,0.05
6986,2023,3,20,2,1.72,0.0,2.39,Spring,895,0.05
6987,2023,3,20,3,1.81,0.0,2.19,Spring,868,0.05
6988,2023,3,20,4,1.85,0.0,2.01,Spring,884,0.05
6989,2023,3,20,5,2.04,0.0,1.8,Spring,884,0.05
6990,2023,3,20,6,2.25,53.65,2.57,Spring,952,0.05
6991,2023,3,20,7,1.95,168.84,3.95,Spring,1065,0.15
6992,2023,3,20,8,1.41,323.28,6.32,Spring,1256,0.15
6993,2023,3,20,9,1.52,496.73,8.1,Spring,1348,0.15
6994,2023,3,20,10,2.04,616.35,9.53,Spring,1367,0.2
6995,2023,3,20,11,2.5,745.09,11.71,Spring,1488,0.2
6996,2023,3,20,12,2.91,740.12,12.5,Spring,1360,0.2
6997,2023,3,20,13,3.14,583.58,12.76,Spring,1367,0.2
6998,2023,3,20,14,3.16,339.3,12.66,Spring,1363,0.2
6999,2023,3,20,15,3.43,343.56,12.1,Spring,1358,0.15
7000,2023,3,20,16,4.11,140.73,10.32,Spring,1363,0.15
7001,2023,3,20,17,4.39,20.55,7.03,Spring,1262,0.15
7002,2023,3,20,18,4.26,0.0,5.87,Spring,1360,0.2
7003,2023,3,20,19,4.05,0.0,5.52,Spring,1365,0.2
7004,2023,3,20,20,3.77,0.0,5.37,Spring,1270,0.2
7005,2023,3,20,21,3.2,0.0,5.44,Spring,1168,0.15
7006,2023,3,20,22,2.25,0.0,5.81,Spring,1134,0.15
7007,2023,3,20,23,1.67,0.0,5.77,Spring,1048,0.05
7008,2023,3,21,0,1.52,0.0,5.55,Spring,851,0.05
7009,2023,3,21,1,1.95,0.0,5.08,Spring,901,0.05
7010,2023,3,21,2,2.44,0.0,4.47,Spring,895,0.05
7011,2023,3,21,3,2.72,0.0,4.04,Spring,868,0.05
7012,2023,3,21,4,2.62,0.0,3.83,Spring,884,0.05
7013,2023,3,21,5,2.51,0.0,3.74,Spring,884,0.05
7014,2023,3,21,6,2.6,105.42,4.76,Spring,952,0.05
7015,2023,3,21,7,2.35,289.02,7.1,Spring,1065,0.15
7016,2023,3,21,8,1.65,484.58,9.45,Spring,1256,0.15
7017,2023,3,21,9,1.58,645.41,12.63,Spring,1348,0.15
7018,2023,3,21,10,1.63,760.77,14.07,Spring,1367,0.2
7019,2023,3,21,11,1.65,814.01,15.28,Spring,1488,0.2
7020,2023,3,21,12,1.48,755.85,16.4,Spring,1360,0.2
7021,2023,3,21,13,0.9,587.81,17.17,Spring,1367,0.2
7022,2023,3,21,14,0.71,338.09,17.48,Spring,1363,0.2
7023,2023,3,21,15,1.14,225.75,17.23,Spring,1358,0.15
7024,2023,3,21,16,1.98,90.41,15.79,Spring,1363,0.15
7025,2023,3,21,17,3.08,14.53,12.69,Spring,1262,0.15
7026,2023,3,21,18,4.04,0.0,10.52,Spring,1360,0.2
7027,2023,3,21,19,4.57,0.0,9.22,Spring,1365,0.2
7028,2023,3,21,20,4.54,0.0,8.58,Spring,1270,0.2
7029,2023,3,21,21,4.08,0.0,8.36,Spring,1168,0.15
7030,2023,3,21,22,3.71,0.0,8.09,Spring,1134,0.15
7031,2023,3,21,23,5.4,0.0,6.83,Spring,1048,0.05
7032,2023,3,22,0,6.61,0.0,5.81,Spring,851,0.05
7033,2023,3,22,1,6.67,0.0,5.2,Spring,901,0.05
7034,2023,3,22,2,6.08,0.0,5.01,Spring,895,0.05
